 ,Label,Area1,Channel,Mean1,StdDev1,Mode1,Min1,Max1,X1,Y1,Perim.1,BX1,BY1,Width1,Height1,Circ.1,Feret1,IntDen1,%Area1,RawIntDen1,FeretX1,FeretY1,FeretAngle1,MinFeret1,AR1,Round1,Solidity1,MinThr1,MaxThr1
1,Experiment-1295-Stitching-495-Image Export-496_FITC.tif_RGB,172889008,R,0.118,4.463,0,0,255,19017.195,20801.537,210276.812,0,0,44190.91,40272.727,0.049,50640.438,20362728,0.08,246389,482,802,141.824,35731.453,1.11,0.901,0.139,0,255
2,Experiment-1295-Stitching-495-Image Export-496_FITC.tif_RGB,172889008,G,189.609,54.812,254,0,254,19017.195,20801.537,210276.812,0,0,44190.91,40272.727,0.049,50640.438,32781316096,99.946,396653920,482,802,141.824,35731.453,1.11,0.901,0.139,0,255
3,Experiment-1295-Stitching-495-Image Export-496_FITC.tif_RGB,172889008,B,29.21,8.465,39,0,39,19017.195,20801.537,210276.812,0,0,44190.91,40272.727,0.049,50640.438,5050067456,99.92,61105816,482,802,141.824,35731.453,1.11,0.901,0.139,0,255
4,Experiment-1293-Stitching-493-Image Export-497_FITC.tif_RGB,176018928,R,0.116,4.424,0,0,255,20621.691,18315.854,246697.703,0,0,44445.453,35472.727,0.036,47039.664,20393966,0.079,246767,357,1405,151.147,35031.699,1.136,0.88,0.142,0,255
5,Experiment-1293-Stitching-493-Image Export-497_FITC.tif_RGB,176018928,G,181.957,60.737,254,0,254,20621.691,18315.854,246697.703,0,0,44445.453,35472.727,0.036,47039.664,32027942912,99.953,387538112,357,1405,151.147,35031.699,1.136,0.88,0.142,0,255
6,Experiment-1293-Stitching-493-Image Export-497_FITC.tif_RGB,176018928,B,28.003,9.369,39,0,39,20621.691,18315.854,246697.703,0,0,44445.453,35472.727,0.036,47039.664,4929124864,99.921,59642412,357,1405,151.147,35031.699,1.136,0.88,0.142,0,255
7,Experiment-1291-Stitching-491-Image Export-499_FITC.tif_RGB,177185376,R,0.115,4.408,0,0,255,17676.318,20313.996,190651.859,0,0,41327.273,39681.816,0.061,49900.902,20314298,0.077,245803,25,1076,145.45,35923.996,1.089,0.918,0.149,0,255
8,Experiment-1291-Stitching-491-Image Export-499_FITC.tif_RGB,177185376,G,192.026,51.634,254,0,254,17676.318,20313.996,190651.859,0,0,41327.273,39681.816,0.061,49900.902,34024142848,99.961,411692128,25,1076,145.45,35923.996,1.089,0.918,0.149,0,255
9,Experiment-1291-Stitching-491-Image Export-499_FITC.tif_RGB,177185376,B,29.581,7.959,39,0,39,17676.318,20313.996,190651.859,0,0,41327.273,39681.816,0.061,49900.902,5241278976,99.923,63419472,25,1076,145.45,35923.996,1.089,0.918,0.149,0,255
10,Experiment-1287-Stitching-489-Image Export-501_FITC.tif_RGB,160468672,R,0.127,4.633,0,0,255,19493.955,18992.875,185415.25,0,0,41863.637,38763.637,0.059,54068.918,20362728,0.086,246389,0,500,140.738,35867.305,1.081,0.925,0.134,0,255
11,Experiment-1287-Stitching-489-Image Export-501_FITC.tif_RGB,160468672,G,181.939,60.951,254,0,254,19493.955,18992.875,185415.25,0,0,41863.637,38763.637,0.059,54068.918,29195589632,99.942,353266656,0,500,140.738,35867.305,1.081,0.925,0.134,0,255
12,Experiment-1287-Stitching-489-Image Export-501_FITC.tif_RGB,160468672,B,28.006,9.413,39,0,39,19493.955,18992.875,185415.25,0,0,41863.637,38763.637,0.059,54068.918,4494112256,99.914,54378760,0,500,140.738,35867.305,1.081,0.925,0.134,0,255
13,Experiment-1284-Stitching-487-Image Export-503_FITC.tif_RGB,177822720,R,0.114,4.4,0,0,255,19935.746,18714.139,216693.141,0,0,44890.91,37545.453,0.048,48767.504,20323058,0.077,245909,0,2034,157.001,36830.613,1.13,0.885,0.14,0,255
14,Experiment-1284-Stitching-487-Image Export-503_FITC.tif_RGB,177822720,G,196.993,52.83,254,0,254,19935.746,18714.139,216693.141,0,0,44890.91,37545.453,0.048,48767.504,35029889024,99.948,423861664,0,2034,157.001,36830.613,1.13,0.885,0.14,0,255
15,Experiment-1284-Stitching-487-Image Export-503_FITC.tif_RGB,177822720,B,30.339,8.131,39,0,39,19935.746,18714.139,216693.141,0,0,44890.91,37545.453,0.048,48767.504,5394990592,99.923,65279384,0,2034,157.001,36830.613,1.13,0.885,0.14,0,255
16,Experiment-1280-Stitching-485-Image Export-507_FITC.tif_RGB,188836784,R,0.108,4.272,0,0,255,20539.533,18416.129,390803.25,0,0,44618.184,35509.09,0.016,48139.168,20410330,0.074,246965,21,1695,157.353,35114.457,1.152,0.868,0.143,0,255
